avg_path_length,avg_stage2_count,count_INVALID_EDGE,count_INVALID_TOKEN,count_MISSING_TARGET,count_NO_EOS,count_OVER_SHOOT,count_SUCCESS,num_pairs,rate_INVALID_EDGE,rate_INVALID_TOKEN,rate_MISSING_TARGET,rate_NO_EOS,rate_OVER_SHOOT,rate_SUCCESS,step,task_type
16.333333333333332,5.770370370370371,0,6,45,6,50,28,135,0,0.044444444444444446,0.3333333333333333,0.044444444444444446,0.37037037037037035,0.2074074074074074,2000,s1s3
14.992592592592592,5.333333333333333,4,1,34,4,35,57,135,0.02962962962962963,0.007407407407407408,0.2518518518518518,0.02962962962962963,0.25925925925925924,0.4222222222222222,4000,s1s3
